"","V1","V2","V3"
"Chr13_22436034",0,0,0
"Chr13_22667406",0,0,0
"Chr13_22713781",0,0,0
"Chr13_23034872",0,0,0
"Chr13_23459993",0,0,0
"Chr13_24007782",0,0,0
"Chr13_24516495",0,0,0
"Chr13_24774531",0,0,0
"Chr13_25281954",0,0.339443111124698,0
"Chr13_25849881",-0.082297392456142,0,0
"Chr13_25855290",0,0,0.161741476882772
"Chr13_25977631",0,0,0
"Chr13_26129662",0,0,0
"Chr13_26234217",0,0,0
"Chr13_26296123",0,0.402550790504235,0
"Chr13_26407952",0,0,0
"Chr13_27312729",0,0,0
"Chr13_27491945",0,0,0
"Chr13_27680004",0,0,0
"Chr13_27914021",0,0,0
"Chr13_27984946",0,0,0
"Chr13_28142951",0.0084003336961529,0,0
"Chr13_28194714",0,0,0
"Chr13_28449001",0,0,0
"Chr13_28535092",0,0,0
"Chr13_28564805",0,0,0
"Chr13_28573676",0,0,0
"Chr13_28588072",0,0,0
"Chr13_28602590",0,0,0
"Chr13_28681577",0,0,0
"Chr13_29064784",0,0,0
"Chr13_29215620",0,0,0
"Chr13_29228063",0,0,0
"Chr13_29248615",0,0,0
"Chr13_29281873",-0.0861333465804418,0,0
"Chr13_29287200",0,0,0
"Chr13_29287874",0,0,0
"Chr13_29311775",0,0.200751187658299,0
"Chr13_29371010",0,0,-0.0160408127494422
"Chr13_29398136",0,0,0
"Chr13_29480773",0,0,0
"Chr13_29500172",0,0,0
"Chr13_29509717",0,0,0
"Chr13_29523291",0,0,0
"Chr13_29538226",0,0,0
"Chr13_29540246",0,0,0
"Chr13_29597077",0,0,0
"Chr13_29609426",0,0,0
"Chr13_29613625",0.0624857798834953,0,0
"Chr13_29645901",0,0,0
"Chr13_29696265",0,0,0
"Chr13_29729302",0,0,0
"Chr13_29764617",0,0,0
"Chr13_29785596",0,0,0
"Chr13_29829484",0,0.328612982943589,0
"Chr13_29922786",0,0,0
"Chr13_29936222",0,0,0
"Chr13_29963357",0,0,0
"Chr13_30000120",0,-0.0674622157559153,0
"Chr13_30075829",0,0,0
"Chr13_30125254",0,0,0
"Chr13_30149493",0.0236858880335221,0,0
"Chr13_30266502",0,0,0.347824110444779
"Chr13_30334815",0,0,0
"Chr13_30457436",0,0,0
"Chr13_30484004",0,0,0
"Chr13_30501072",0,0,0
"Chr13_30504301",0,0,0
"Chr13_30507421",0,0,0
"Chr13_30512129",0,0,0
"Chr13_30578026",0,0,0
"Chr13_30667527",0,0,0
"Chr13_30715111",0,0,0
"Chr13_30793012",0,0,0
"Chr13_30857409",0,0,0
"Chr13_30904169",0,0,0
"Chr13_30927370",0,0,0
"Chr13_30945702",0,0,0
"Chr13_31038000",0,0,0
"Chr13_31084755",0,0,0
"Chr13_31118431",0,0,0
"Chr13_31128340",0.0130487716581165,0,0
"Chr13_31215875",0,0,0
"Chr13_31249297",0,0,0
"Chr13_31262833",0,0,0
"Chr13_31270537",0,0,0
"Chr13_31581166",0,0,0
"Chr13_31632723",0,0,0
"Chr13_31651066",0,0,0.214358402977473
"Chr13_31691449",0,0,0
"Chr13_31791737",0,0,0
"Chr13_32042802",0,0,0
"Chr13_32153019",0,0,0
"Chr13_32179282",0,0,0.302579106631525
"Chr13_32291324",0,0,0
"Chr13_32701646",0,0,0
"Chr13_33037136",0,0,0
"Chr13_33176209",0,0,0
"Chr13_33178668",0,0,0
"Chr13_33277488",0,0,0
"Chr13_33771182",0.10969681803228,0,0
"Chr13_34511836",0,0,0
"Chr13_34939803",0,0,0
"Chr13_35493690",0,0,0
"Chr13_35623002",0,0,-0.0113336716647032
"Chr13_35623076",0,0,0
"Chr13_35777905",0,0,0
"Chr13_36031507",0,0,0
"Chr13_36178686",0,0,0
"Chr13_36536487",0,0,0
"Chr13_37401864",0,0,0
"Chr13_37820470",0,0,0
"Chr13_37840818",0,-0.0965790083303247,0
"Chr13_38264814",0,0,0
"Chr13_38576438",0,0,0
"Chr13_39319691",0,0,0
"Chr13_39365569",0,0,0
"Chr13_39570042",0,0,0
"Chr13_39605268",0,0,0
"Chr13_39960742",0,0,0
"Chr13_39964117",0,0,0
"Chr13_40014205",0,0,0
"Chr13_40084341",0,0,0.201277386107185
"Chr13_40127491",0,0,0
"Chr13_40294085",0.0971427971274503,0,0
"Chr13_40626117",0,0,0
"Chr13_40947207",0,0,0
"Chr13_40992457",0,0,0
"Chr13_41196417",0,0,0
"Chr13_41321115",0,0,0
"Chr13_41369400",0,0,0
"Chr13_41759128",0,0,0
"Chr13_42146304",0,0,0
"Chr13_42777641",0,0,0.107845629691934
"Chr13_43158334",0,0,0
"Chr13_43876915",0,0,-0.023717329642631
"Chr13_44405666",0,0,0
"Chr13_44877336",0,0,0
"Chr13_44905261",0,0,0
"Chr13_45459490",0,0,0
"Chr14_00183416",0,0,0
"Chr14_00258324",0,0,0
"Chr14_00310065",0,-0.0378581809763545,0
"Chr14_00390010",0,0,0
"Chr14_00548827",0,0,0
"Chr14_00759864",-0.18879275879599,0,0
"Chr14_00764723",0,0,0
"Chr14_01066273",0,0,0
"Chr14_01079657",0,0,0
"Chr14_01227528",0,0,0.331221993755606
"Chr14_01356106",0,0,0
"Chr14_01374091",0,0.0297416073419139,0
"Chr14_01565241",0,0,0
"Chr14_01600806",0,0,0
"Chr14_01677746",0,0,0
"Chr14_01704899",0,-0.0595488081967049,0
"Chr14_01715028",0,0,0
"Chr14_01731609",0,0,0
"Chr14_01837295",0,0,0
"Chr14_01935148",0,0,0
"Chr14_02010813",0,0,0
"Chr14_02022560",0,0,0
"Chr14_02029805",0,0,0
"Chr14_02069528",0,0,-0.113863133350378
"Chr14_02173510",0,0,0
"Chr14_02528463",0,0,0
"Chr14_02540318",0,0,0
"Chr14_02563927",0,0,0
"Chr14_02628629",0,0,0
"Chr14_02649214",0,0,0
"Chr14_02663464",0,0,0
"Chr14_02713989",0,0,0
"Chr14_02868668",0,0,0
"Chr14_02971933",0,0,0
"Chr14_02990330",0,0,0
"Chr14_03013449",0,0,0
"Chr14_03015454",-0.0575578711675766,0,0
"Chr14_03048160",0,0,0
"Chr14_03081258",0,0,0
"Chr14_03321772",0,0,0
"Chr14_03352310",0,0,0
"Chr14_03464916",0,0,0
"Chr14_03546992",0,0,0
"Chr14_03627456",0,0,0
"Chr14_03726450",0,0,0
"Chr14_03799259",0,0,0
"Chr14_03849373",0,0,0
"Chr14_03862219",0,0,0
"Chr14_03989704",0,0,0
"Chr14_04012394",0,0,0
"Chr14_04017981",0,0.0187069765887004,0
"Chr14_04090245",0,0,0
"Chr14_04182931",0,0,-0.0290230058539808
"Chr14_04205844",0,0,0
"Chr14_04318727",0,0,0
"Chr14_04484563",0,0,0
"Chr14_04500698",0,0,0
"Chr14_04749391",0,0,0
"Chr14_04769302",0,0,0
"Chr14_04832737",0,0,0
"Chr14_05005265",0,0,0
"Chr14_05104542",0,0,0
"Chr14_05621632",0,0,0
"Chr14_05799583",0,0,0
"Chr14_05840812",0,0,0
"Chr14_05959166",0,0,0
"Chr14_06008546",0,0,0
"Chr14_06025861",0,0,0.172970230223675
"Chr14_06139796",0,0,0
"Chr14_06364363",0,0,0
"Chr14_06376669",0,0,0
"Chr14_06632762",0,0,0
"Chr14_06677743",0,0,0
"Chr14_06904156",0,0,0
"Chr14_07122740",0,0,0
"Chr14_07154670",0,0,0
"Chr14_07298626",0,0,0.0504285779917423
"Chr14_07320084",0,0,0
"Chr14_07321140",0,0,0.412108522815201
"Chr14_07426825",0,0,0
"Chr14_07716394",0,0,0
"Chr14_07769799",0,0,0
"Chr14_08412336",0,0,0
"Chr14_08597825",0,0,0
"Chr14_08819906",0,0,0
"Chr14_08867440",0,0,0
"Chr14_08943391",0,0,0
"Chr14_09510081",0,0,0
"Chr14_09541285",0,0,0
"Chr14_09592783",0,0,0
"Chr14_09877249",0,0,0
"Chr14_10079093",0,0,0
"Chr14_10147370",0,0,0
"Chr14_10200548",0,0,0
"Chr14_10842885",0,0,0
"Chr14_11459726",-0.219174044232742,0,0
"Chr14_12666656",0,0,0
"Chr14_12692583",0,0,0
"Chr14_13332912",0,0,0.164926189049705
"Chr14_13584372",0,0,0
"Chr14_14237127",0,0,0
"Chr14_15193540",0,0,0
"Chr14_15583285",-0.343858822968799,0,0
"Chr14_16766385",0,0,0
"Chr14_16775415",0,0,0
"Chr14_17852835",0,0,0
"Chr14_18356047",0,0,0
"Chr14_19222496",0,0,0
"Chr14_19895204",0,0,0
"Chr14_20554632",0,0,0
"Chr14_22194977",0,0,0
"Chr14_22632921",0,0,0
"Chr14_23525730",0,0,0
"Chr14_24164714",0,0,-0.0100977779843365
"Chr14_25598040",0,0.081492865108892,0
"Chr14_26144841",0,0,0
"Chr14_28794944",-0.129315249363846,0,0
"Chr14_29235118",0,0,0
"Chr14_30826782",0,0,0
"Chr14_31287543",0,0,0
"Chr14_32154511",0,0,0
"Chr14_32301330",0,0,0
"Chr14_32541258",0,0,0
"Chr14_32747566",0,-0.00323248054939703,0
"Chr14_32901989",0.142760590618738,0,0
"Chr14_33130392",0,0,0
"Chr14_33220336",0,0,0
"Chr14_34176667",0,0,0
"Chr14_34984702",0,0,0
"Chr14_35984557",0,0,0
"Chr14_36842899",0,0,0.234337776520867
"Chr14_39126317",0,0,0
"Chr14_40318128",0,0,0
"Chr14_40444764",0,0,0
"Chr14_40655324",0,0,0
"Chr14_41084613",0,0,0
"Chr14_41119986",0,0,0
"Chr14_41278732",0,0,0
"Chr14_41346028",0,0,0
"Chr14_41368896",-0.214899227832726,0,0
"Chr14_41750271",0,0,0
"Chr14_42097812",0,0,0
"Chr14_42306831",0,0,0
"Chr14_42451561",0,0,0
"Chr14_42492365",0,0,0
"Chr14_43153052",0,0,0
"Chr14_43159606",0,0,0
"Chr14_43403115",0,0,0
"Chr14_43749300",0,0,0
"Chr14_44383278",0,0,0
"Chr14_44625574",0,0,0
"Chr14_45567354",0,0,0
"Chr14_45643911",0,0,0
"Chr14_45869381",0.225502689546282,0,0
"Chr14_45887034",0,0,0
"Chr14_45903810",0,0,0
"Chr14_46060956",0,0,0
"Chr14_46065911",0,0,0
"Chr14_46182210",0,0,0
"Chr14_46340054",0,0,0
"Chr14_46348597",0,-0.0376971793407781,0
"Chr14_46379915",0,0,0
"Chr14_46635772",0,0,-0.158461076828264
"Chr14_46640635",0,0,0
"Chr14_46681899",0,0,0
"Chr14_46697069",0,0,0
"Chr14_46741755",0,0,0
"Chr14_46804963",0,0,0
"Chr14_46812832",0,0,0
"Chr14_46814147",0,0,0
"Chr14_46843479",0,0,0
"Chr14_46858110",0,0,0
"Chr14_46906116",0,0,0
"Chr14_46906849",0,0,0
"Chr14_47063313",0,0,0
"Chr14_47171142",0,-0.239671500640801,0
"Chr14_47204580",0,0,0
"Chr14_47310431",0,0,0
"Chr14_47350646",0,0,0
"Chr14_47423030",0,0,0
"Chr14_47458246",0,0,0
"Chr14_47548469",0,0,0
"Chr14_47637581",0,-0.147789071100544,0
"Chr14_47722439",0.0242985370649539,0,0
"Chr14_47745298",0,0,0
"Chr14_47786405",0,0,0
"Chr14_47817033",0,0,0
"Chr14_47838949",0,0,0
"Chr14_47854630",0,0,0
"Chr14_48033276",0,0,0
"Chr14_48041219",0,0,0
"Chr14_48070505",0,0,0
"Chr14_48077489",-0.00787699386743951,0,0
"Chr14_48085826",0,0.012507315230329,0
"Chr14_48113117",0,0,0
"Chr14_48141313",0,0,0
"Chr14_48186404",0,0,0
"Chr14_48253689",0,0,0
"Chr14_48277445",0,0,0
"Chr14_48295830",0,0,0
"Chr15_00378233",0,0,0
"Chr15_00637337",0,0,0
"Chr15_00752100",0,0,0
"Chr15_01014999",0,0,0
"Chr15_01066345",0,0,0
"Chr15_01270919",0,0,0
"Chr15_01822093",0,0,0
"Chr15_02787032",0,0,0
"Chr15_02808929",0,0,0
"Chr15_02910261",0,0,0
"Chr15_03070967",0,0,0
"Chr15_03239483",0,0,0
"Chr15_03332004",0,0,0
"Chr15_03512639",0,0,0
"Chr15_03850120",0,0,0
"Chr15_04118371",0,0,-0.296441286600292
"Chr15_04151658",0,0,0
"Chr15_04658529",0.12963255000969,0,0
"Chr15_04692485",0,0,0
"Chr15_05208932",0,0,0
"Chr15_06002362",0,0,0
"Chr15_06875972",0,0,0
"Chr15_06983998",0,0,0
"Chr15_07139964",0,0,0
"Chr15_07238550",0,0,0
"Chr15_07521683",0,0,0
"Chr15_07569225",0,0.0865647534455097,0
"Chr15_07801957",0,0,0
"Chr15_07801978",0,0,0
"Chr15_09577947",0,0,0
"Chr15_09880112",0,0,0
"Chr15_09898490",0,0,0
"Chr15_09910421",-0.0108100150609759,0,0
"Chr15_09962094",0,0,0
"Chr15_10006531",0,0,0
"Chr15_10927197",0,-0.0870955364514501,0
"Chr15_11522572",-0.226473296613508,0,0
"Chr15_11560973",0,0,0
"Chr15_11655973",0,0,0
"Chr15_11664636",0,0,0
"Chr15_12018739",0,0,0
"Chr15_12207584",0,0,0
"Chr15_12255412",0,0,0
"Chr15_12354077",0,0,0
"Chr15_12633100",0,0,0
"Chr15_12633469",0,0,0
"Chr15_12852837",0,0,0
"Chr15_13163062",0,0,0
"Chr15_13191186",0,0,0
"Chr15_13436350",0,0,0
"Chr15_13707510",0,0,0
"Chr15_13932965",0,0,0
"Chr15_14295577",0,0,0
"Chr15_14304380",0,0,0
"Chr15_14554868",0,0,0
"Chr15_14671869",0,0,0
"Chr15_14687925",0,0,0
"Chr15_14707082",0,0,0
"Chr15_14881742",0,0,0
"Chr15_14882901",0,0,0
"Chr15_14898525",0,-0.109812747779529,0
"Chr15_14941613",0,0,0
"Chr15_15030403",0,0,0
"Chr15_15043860",0,0,0
"Chr15_15054466",0,0,0
"Chr15_15110449",0,0,0
"Chr15_15249871",0,0,0
"Chr15_15409682",0,0,0
"Chr15_15451081",0,0,0
"Chr15_15852028",0,0,0
"Chr15_15906828",0,0,0
"Chr15_17086501",0,0,0
"Chr15_18176595",0,0,0
"Chr15_18904370",0,0,-0.181680231418934
"Chr15_19122712",0,0,0
"Chr15_19653914",0,-0.140075264558745,0
"Chr15_19847901",0,0,0
"Chr15_20270583",0,0,0
"Chr15_20476068",0,0,0
"Chr15_22283266",0,0,0
"Chr15_22323758",0,0,0
"Chr15_24339648",0,0,0
"Chr15_24457750",0,0,-0.0573460642975841
"Chr15_24566578",0,0,0
"Chr15_24701932",0,0,0.139511216416426
"Chr15_24791709",0,0,0
"Chr15_26772243",0,0,0
"Chr15_26889604",0,0,0
"Chr15_27588339",0,0,0
"Chr15_27705603",0,0,0
"Chr15_29426849",0,0,0
"Chr15_29780434",0,0,0
"Chr15_32214210",0,0,0
"Chr15_32501218",0,0,0
"Chr15_32798797",0,0,0
"Chr15_33441784",0,0,0
"Chr15_34421506",0,0,0
"Chr15_34812257",0,0,0
"Chr15_34847179",0,0,-0.0506342076280113
"Chr15_35008972",0,0,0
"Chr15_35408931",0,-0.00911501177112274,0
"Chr15_35452387",0,0,0
"Chr15_35931603",0,0,0
"Chr15_36901634",0,0,0
"Chr15_37146296",0,0,0
"Chr15_37381453",-0.176024261942294,0,0
"Chr15_37500341",0,0,0
"Chr15_37716746",0,0.229699954247189,0
"Chr15_37749155",0,0,0
"Chr15_38505579",0,0,0
"Chr15_39544418",0,0,0
"Chr15_39581318",0,0.226545399532032,0
"Chr15_40033072",0,0,0
"Chr15_40080907",-0.0147042595265696,0,0
"Chr15_40120190",0,-0.164410578029506,0
"Chr15_40201416",0,0,0
"Chr15_40402317",0,0,0
"Chr15_40435995",0,0,0
"Chr15_40608253",0,0,0
"Chr15_40679699",-0.0411985698032063,0,0
"Chr15_41061640",0,0,0
"Chr15_41407103",0,0,-0.225581076691193
"Chr15_41911248",0,0,0
"Chr15_42281162",0,0,0
"Chr15_42340050",0,0,0
"Chr15_43149929",-0.00384405697512565,0,0
"Chr15_43172116",0,0,0
"Chr15_43215147",0,0,0
"Chr15_43466525",0,0,0
"Chr15_43658406",0,0,0
"Chr15_43723157",0,0,0
"Chr15_44035884",0,0,0
"Chr15_44065092",0,0,0
"Chr15_44067598",0,0,0
"Chr15_44079427",0.0279094961996867,0,0
"Chr15_44083193",0,0,0.0478802196401852
"Chr15_44138533",0,0,0
"Chr15_44147758",0,0,0
"Chr15_44148598",0,0,0
"Chr15_44170409",0,-0.143848100004094,0
"Chr15_44171132",0,0,0
"Chr15_44190091",0,0,0
"Chr15_44193089",0,0,0
"Chr15_44194377",0,0,0
"Chr15_44222801",0,0,0
"Chr15_44242386",0,0,0
"Chr15_44270229",0,0,0
"Chr15_44468337",0,0,0
"Chr15_44477031",0,0,0
"Chr15_44478346",0,0,0
"Chr15_44769147",0,0,0
"Chr15_44788633",0,0,0
"Chr15_44955613",0,0,-0.292426482303512
"Chr15_45538654",0,0,0
"Chr15_45540345",0,0,0
"Chr15_45634201",0,0,0
"Chr15_46124083",0,0,0
"Chr15_46694612",0,0,0
"Chr15_46821453",0,0,0
"Chr15_47262809",0,0,-0.0644727604384625
"Chr15_47303145",0,0,0.0258676694650818
"Chr15_47329433",0,0,0
"Chr15_47357522",0.294153157207644,0,0
"Chr15_47493423",0,0,0
"Chr15_47656852",0,0,0
"Chr15_47920719",0,0,0
"Chr15_48114971",0,0,0
"Chr15_48244436",0,0,0
"Chr15_48344538",0,0,0
"Chr15_48361390",0,0,0
"Chr15_48382746",0.115982048257736,0,0
"Chr15_48500907",0,0,0
"Chr15_48521361",0,0,0
"Chr15_48588633",0,0,0
"Chr15_48926562",0,-0.018922275909213,0
"Chr15_49068984",0,0,0
"Chr15_49084322",0,0,0
"Chr15_49092278",0,0,0
"Chr15_49117010",0,0,0
"Chr15_49190069",0,0,0
"Chr15_49385833",0,0,0
"Chr15_49397316",0,0,0
"Chr15_49406563",0,0,0
"Chr15_49574800",0,0,0
"Chr15_49590879",0,0,0
"Chr15_49633869",0,0,0
"Chr15_49751586",0,0,0
"Chr15_49759273",0,0,0
"Chr15_49833549",0,0,0
"Chr15_50248537",0,0,0
"Chr15_50271004",0,0,0
"Chr15_50429825",0,0,0
"Chr15_50553139",0,0,0
"Chr15_50593252",0,0,0
"Chr15_50602899",0,0,0
"Chr15_50649479",0,0,0
"Chr15_50973714",0,0,0
"Chr15_51199487",0,0,0
"Chr15_51516068",0,0,0
"Chr15_51517560",0,0,0
"Chr16_00236635",0,0,0
"Chr16_00301115",-0.224423979900175,0,0
"Chr16_00663893",0,0,0
"Chr16_00847224",0,0,0
"Chr16_01016774",0,0,0
"Chr16_01591698",0,0,0
"Chr16_01623273",0,0,0
"Chr16_02440673",0,0,0
"Chr16_02619627",0,0,0
"Chr16_02733305",0,0,0
"Chr16_03067411",0,0,0
"Chr16_03192164",0,0.147015916577366,0
"Chr16_03264231",0,0.269332097450121,0
"Chr16_03574574",0,0,0
"Chr16_04140849",0,0,0
"Chr16_04442882",0,0,0
"Chr16_04944251",0,0,0
"Chr16_05124936",0,0,0
"Chr16_05370435",0,0,0
"Chr16_05602367",0,0,0
"Chr16_05705189",0.0461836142924748,0,0
"Chr16_05705738",0,0,0
"Chr16_05747398",0,0,0
"Chr16_06019925",0,0,0
"Chr16_06069066",0,0,0
"Chr16_06257536",0,0,0
"Chr16_06311952",0,0,0
"Chr16_06572251",0,0,0.164947135424539
"Chr16_07306111",0,0,0
"Chr16_07396407",0,0,0
"Chr16_07445522",0,0,0
"Chr16_07456667",0,0,0
"Chr16_07550991",0,0,0
"Chr16_07569194",-0.0523813010490673,0,0
"Chr16_07603805",0.108621671312955,0,0
"Chr16_07671559",0,0,0
"Chr16_07717075",0,0,0
"Chr16_07881860",0,0,0
"Chr16_07943887",0,0,0
"Chr16_07979589",0,0,0
"Chr16_07984144",0,0,0
"Chr16_08063060",-0.0325317096003046,0,0
"Chr16_08105880",0,0,0
"Chr16_08269831",0,0,0
"Chr16_08667976",0,0,0
"Chr16_15688125",0,0,0
"Chr16_16530740",0,0,0
"Chr16_17231670",0,0,0
"Chr16_19964269",0,0,0
"Chr16_21329889",0,0,0
"Chr16_21426245",0,0,0
"Chr16_21981074",0,0,0
"Chr16_23992067",0,0,0
"Chr16_26238558",0.100817248737278,0,0
"Chr16_26650311",0,0,0
"Chr16_26707565",0,0,0
"Chr16_27012878",0,0.0995243900468163,0
"Chr16_27058909",0,0,0
"Chr16_27414724",0,0,0
"Chr16_27515428",0,0,0
"Chr16_27750731",0,0,0
"Chr16_27966212",0,0,0
"Chr16_28029992",0,0,0
"Chr16_28395797",0,0,0
"Chr16_28522664",0,0,0
"Chr16_28800199",0,0,0
"Chr16_29049550",0,0,0
"Chr16_29069025",0,0,0
"Chr16_29203089",0,0,0
"Chr16_29418283",0,0,0
"Chr16_29427680",0,0,0
"Chr16_29483736",0,0,0
"Chr16_29491596",0,0,0
"Chr16_29509697",0,0,0
"Chr16_29614583",0,0,0
"Chr16_29616617",0,0,0
"Chr16_29665943",0,0,0
"Chr16_29757043",0,0,0
"Chr16_29830179",0,0,0
"Chr16_29893912",0,0,0
"Chr16_30037168",0,0,0
"Chr16_30065819",0,0,0.0177576477253656
"Chr16_30073292",0,0.0667954534880953,0
"Chr16_30162005",0,0,0
"Chr16_30338439",0,0,-0.0396641971903563
"Chr16_30395820",0.0576326127856243,0,0
"Chr16_30652569",0,0,0
"Chr16_30699224",0,0,0
"Chr16_31035292",0,-0.104107614284261,0
"Chr16_31064832",0,0,0
"Chr16_31196668",0,0,0
"Chr16_31414253",0,0,0
"Chr16_31485943",0,0,0
"Chr16_31542034",0,0,0
"Chr16_31670574",0,0,0
"Chr16_31739506",0,0,0
"Chr16_31800882",0,0,0
"Chr16_31812125",0,0,0
"Chr16_31827255",0,0,0
"Chr16_31860094",0,0.0569283999069508,0
"Chr16_31871695",0,0,0
"Chr16_32015656",0,0,0
"Chr16_32137592",0,0,0
"Chr16_32218240",0,0,0
"Chr16_32301568",0,0,0
"Chr16_32338195",0,0,0
"Chr16_32404184",0,0,0
"Chr16_32410196",0,0,0
"Chr16_32448599",0.178003189646299,0,0
"Chr16_32477502",0,0,0
"Chr16_32501446",0,0,0
"Chr16_32502936",0,0,0
"Chr16_32508883",0,0,-0.282916870638175
"Chr16_32568542",0,0,-0.0053549294452362
"Chr16_32578424",0,0,0
"Chr16_32579397",0,0,0
"Chr16_32604887",0,0,0
"Chr16_32616748",0,0,0
"Chr16_32654568",0,0,0
"Chr16_32666180",0,0,0
"Chr16_32687944",0,0,0
"Chr16_32691854",0,0,0
"Chr16_32735702",0,0,0
"Chr16_32737930",0,0,0
"Chr16_32755254",0,0,0
"Chr16_32780561",0,0,0
"Chr16_32814259",0,0,0
"Chr16_33051152",0,0,-0.167585177332342
"Chr16_33065112",0,0,0
"Chr16_33349540",0,0,0
"Chr16_33355592",0,0,0
"Chr16_33378271",0,0,0
"Chr16_33425970",0,0,0
"Chr16_33428510",0,0,0
"Chr16_33430349",0,0,0
"Chr16_33430693",0,0,0
"Chr16_33649324",0,0,0
"Chr16_33658002",0,0,0
"Chr16_33674315",0,-0.144585630224987,0
"Chr16_33678398",0,0,0
"Chr16_33758640",0,0,0
"Chr16_33841127",0,0,0
"Chr16_33853690",0,0,0
"Chr16_33909219",0,0,0
"Chr16_33960004",0,0,0
"Chr16_34041787",0,-0.112575884894211,0
"Chr16_34058763",0,0,0
"Chr16_34080371",0,0,0
"Chr16_34098770",0,0,0
"Chr16_34149570",0,0,0
"Chr16_34159338",0,0,0
"Chr16_34185858",0,0,0
"Chr16_34208179",0,0,0
"Chr16_34244184",0,0,0.0939740949621928
"Chr16_34251188",0,0,0
"Chr16_34331026",0,0,0
"Chr16_34351619",0,0,0
"Chr16_34374772",0,0,0
"Chr16_35164653",0,0,0
"Chr16_35174489",0,0,0
"Chr16_35178540",0,0,0
"Chr16_35232116",0,0,0
"Chr16_35235339",0,0,0.0770910149623732
"Chr16_35636507",0,0.146440930775724,0
"Chr16_35700181",0,0,0
"Chr16_35745795",0,0,0
"Chr16_35750260",0.139543846103394,0,0
"Chr16_35751959",0,0,0
"Chr16_35777125",0,0,0
"Chr16_35851509",0,0,0
"Chr16_35865067",0,0,0
"Chr16_35919578",0,0,0
"Chr16_35920266",-0.142834178308389,0,0
"Chr16_35974455",0,0,0
"Chr16_36089829",0,0,0
"Chr16_36092206",0,0,0
"Chr16_36103580",0,0,0
"Chr16_36144941",0,0,0
"Chr16_36164297",0,0,0
"Chr16_36461529",0,0,0
"Chr16_36552352",0,0,0
"Chr16_36599094",0,0,0
"Chr16_36648990",0,0,0
"Chr16_36736693",0,0,0
"Chr16_36772709",0,0,0
"Chr16_36869868",0,-0.0112640905287685,0
"Chr16_36882363",0,0,0
"Chr16_36932197",0,0,0
"Chr16_36958878",0,0,0
"Chr16_37058282",0,0,0
"Chr16_37109408",0,0,0
"Chr16_37152908",0,0,0
"Chr16_37302691",0,0,0
"Chr16_37322337",0,0,-0.0625704092856173
"Chr16_37404687",0,0,0
"Chr16_37420061",0,0,-0.0794939617198285
"Chr16_37511370",0,0,0
"Chr16_37600809",0,0,0
"Chr16_37666952",0,0,0
"Chr16_37875300",0,0,0
"Chr17_00249283",0,0,-0.10680074157306
"Chr17_00406662",0,0,0
"Chr17_00481381",0,0,0
"Chr17_00819670",0,0,0
"Chr17_00846247",0,0,0
"Chr17_01034213",0,0,0
"Chr17_01066269",0,0,0
"Chr17_01284804",0,0,0
"Chr17_01335874",0,0,0
"Chr17_01462786",0,0,0
"Chr17_02513653",0,0,0
"Chr17_02594185",0,0,0
"Chr17_02599876",0,0,0
"Chr17_02635290",0,0,0
"Chr17_02693230",0,0,0
"Chr17_02898077",0,0,0
"Chr17_02907729",0,0,0
"Chr17_02916709",0,0,0
"Chr17_02934754",0,0,0
"Chr17_02956125",0,0,0
"Chr17_03036063",0,0,0
"Chr17_03074683",0,0,0
"Chr17_03165116",0,0,0
"Chr17_03191755",0,0,0
"Chr17_03378901",0,0,0
"Chr17_03439498",0,0,0
"Chr17_03521111",0,0,0
"Chr17_03532568",0,0,0
"Chr17_03772711",0,0,0
"Chr17_03858146",-0.124746425830944,0,0
"Chr17_03919112",0,0,0
"Chr17_04054733",0,0,0
"Chr17_04086591",0,0,0
"Chr17_04241931",0,0,0
"Chr17_04361090",0,-0.128109595046959,0
"Chr17_04488392",0,0,0
"Chr17_04546772",0,0,0
"Chr17_04607135",0,0.0448499973415034,0
"Chr17_04721351",0,0,0
"Chr17_04825399",0,0,0
"Chr17_05101529",0.238520077598218,0,0
"Chr17_05178660",0,0.0731156164610597,0
"Chr17_05454826",0,0,0
"Chr17_05617420",0,0,0
"Chr17_05643749",0,0,0
"Chr17_05795879",-0.087936681894865,0,0
"Chr17_05835453",0,0,0.000221194511804141
"Chr17_06112201",0,0,0
"Chr17_06372764",0,0,0
"Chr17_07015803",0,0,0
"Chr17_07125807",0,0,0
"Chr17_07217048",0,0,0
"Chr17_07277619",0,0,0
"Chr17_07355734",0,0,0
"Chr17_07512583",0,0,0
"Chr17_07617093",0,0,0
"Chr17_07936445",0,0,0
"Chr17_07961116",0,0,0
"Chr17_08078612",0,0,0
"Chr17_08232351",0,0,0
"Chr17_08571081",0,0,0
"Chr17_08868234",0,0,0
"Chr17_09337208",0,0,0
"Chr17_09474727",0,0.0742848691064175,0
"Chr17_09480146",0,0.315944514479881,0
"Chr17_09654390",0,0,0
"Chr17_09813795",0,0,0
"Chr17_10010064",0,0,0
"Chr17_10131641",0,0,0
"Chr17_10391108",0,0,0
"Chr17_10528407",-0.226027207748316,0,0
"Chr17_10697977",0,0,0
"Chr17_10753308",0,0,0
"Chr17_10801964",0,0,0
"Chr17_10850910",0,0,0
"Chr17_11075246",0,0,0
"Chr17_11121282",0,-0.0729101085774642,0
"Chr17_11234528",0,0,0
"Chr17_11312669",0,0,0
